filepath,room_type,split,condition_score
train/garden/1592420637729022_3955773538060375__003_10231587053009627.jpg,garden,train,5
train/garden/1569279603190851_26618724964486302__011_10244585417076722.jpg,garden,train,5
train/garden/109471915759582_36212317981714852__003_27354381074156943.jpg,garden,train,5
train/garden/1175635132590303_3556706071149852__002_963222926577660.jpg,garden,train,4
train/garden/151351752255977_2000896760634791__002_2196521004425017.jpg,garden,train,3
train/garden/1108280606220345_2679545919093798__011_1888822355367459.jpg,garden,train,5
train/garden/1665284003691199_4443736492512589__002_26725207037105658.jpg,garden,train,4
train/garden/1374467126144215_4393644134226484__006_26939034792412816.jpg,garden,train,4
train/garden/1592420637729022_3951709965133399__002_27918313507756428.jpg,garden,train,5
train/garden/1308193765888197_36011645945116203__009_2435328816935312.jpg,garden,train,4
train/garden/1414853725269536_26959427563718801__005_26935094026087096.jpg,garden,train,4
train/garden/167401334126918_2011099289757104__002_27389779080614060.jpg,garden,train,5
train/garden/1108280606220345_2685120048536385__002_2963289067207986.jpg,garden,train,4
train/garden/1100386826745670_27345226728501655__001_27345226728501655.jpg,garden,train,5
train/garden/1108280606220345_2681746952207028__007_122168500886848572.jpg,garden,train,5
train/garden/1109406492459598_27163724489934442__011_10242528492847057.jpg,garden,train,5
train/garden/1108075092683422_3610446259112947__005_26940246778920536.jpg,garden,train,4
train/garden/1121082361306682_26882773054710926__001_26882773054710926.jpg,garden,train,3
train/garden/1308193765888197_36094584243489039__005_10164755832213254.jpg,garden,train,5
train/garden/1302750086537790_4233297023483067__003_1468820201662836.jpg,garden,train,4
train/garden/1034251924469584_1660106111884159__002_3059017684294359.jpg,garden,train,4
train/garden/1308193765888197_36082631428017654__001_36082631428017654.jpg,garden,train,5
train/garden/128182133878732_27238484022421843__003_3479078848934444.jpg,garden,train,5
train/garden/1692162830827333_26951509197799348__004_10233227310841754.jpg,garden,train,4
train/garden/1175635132590303_3562671660553293__001_1651450970320136.jpg,garden,train,5
train/garden/128182133878732_27238484022421843__004_3479078842267778.jpg,garden,train,5
train/garden/1692162830827333_26973046965645571__002_2430633164115436.jpg,garden,train,5
train/garden/1109406492459598_27215303714776519__005_10237382217153034.jpg,garden,train,4
train/garden/1406864606053059_35303942099251875__001_35303942099251875.jpg,garden,train,5
train/garden/1369521363409648_2784582915236812__012_35915586244721289.jpg,garden,train,4
train/garden/1308193765888197_35941483345465797__001_35941483345465797.jpg,garden,train,5
train/garden/1121082361306682_26871368342518064__004_1288042233396033.jpg,garden,train,5
train/garden/1029345667543954_2388926578252516__005_26719413081050591.jpg,garden,train,4
train/garden/1446203822077011_27367183216219050__002_27731449709791774.jpg,garden,train,4
train/garden/1592420637729022_3948980472073015__009_4286303894847329.jpg,garden,train,5
train/garden/128182133878732_27253136770956568__003_1826125555398584.jpg,garden,train,4
train/garden/1509783812615243_4389354797991449__010_122120245659224081.jpg,garden,train,3
train/garden/1409711522615858_4215245055395810__001_4215245055395810.jpg,garden,train,4
train/garden/162570224559186_2194255991390589__002_26731895863143557.jpg,garden,train,5
train/garden/1302750086537790_4239778689501567__001_4239778689501567.jpg,garden,train,5
train/garden/1109406492459598_27060698776903681__008_122182287692957697.jpg,garden,train,5
train/garden/1414853725269536_26877067098621515__002_10243931618209486.jpg,garden,train,4
train/garden/1665284003691199_4442776115941960__002_26713392358287126.jpg,garden,train,4
train/garden/128182133878732_27241978475405731__001_27241978475405731.jpg,garden,train,4
train/garden/1424244737803677_4555149624713157__005_27611949778406985.jpg,garden,train,5
train/garden/128182133878732_27248955664708012__004_27999052146351556.jpg,garden,train,5
train/garden/1109406492459598_27163724489934442__010_10242528490687003.jpg,garden,train,5
train/garden/101875683484689_2902396806765882__001_2902396806765882.jpg,garden,train,3
train/garden/1592420637729022_3951768525127543__001_3951768525127543.jpg,garden,train,5
train/garden/1424244737803677_4550486865179433__002_10242900521319523.jpg,garden,train,4
train/garden/1592420637729022_3948123212158741__002_26753345614325867.jpg,garden,train,4
train/garden/126295760730491_27803749619225066__011_10165264413856579.jpg,garden,train,4
train/garden/140974480089370_2199498124236985__001_2199498124236985.jpg,garden,train,5
train/garden/125793327613639_3043934242466185__012_26940600075592598.jpg,garden,train,5
train/garden/1250686224969130_26890500827227651__002_27024611463801604.jpg,garden,train,5
train/garden/128182133878732_27283539604582951__008_28036077915982312.jpg,garden,train,4
train/garden/1108280606220345_2680317789016611__004_27261152793476929.jpg,garden,train,5
train/garden/1250686224969130_26903142132630187__008_970825205737110.jpg,garden,train,4
train/garden/101875683484689_2902373643434865__001_2902373643434865.jpg,garden,train,3
train/garden/1564067761059184_2159493954849892__004_4251821955069116.jpg,garden,train,4
train/garden/1131541966889617_26877522665198194__001_26877522665198194.jpg,garden,train,4
train/garden/141224653236180_1854081911950437__005_1672983147500871.jpg,garden,train,4
train/garden/1108280606220345_2678542925860764__001_26814012754935664.jpg,garden,train,5
train/garden/1578259502584829_2457973837946720__004_1599025712225817.jpg,garden,train,5
train/garden/1308193765888197_36038102949137169__007_1616365763271895.jpg,garden,train,5
train/garden/1109406492459598_27220419934264897__002_122157995666418313.jpg,garden,train,3
train/garden/1308193765888197_35909923665288432__006_122174478080612850.jpg,garden,train,5
train/garden/1308193765888197_36064124899868307__008_10242410915231893.jpg,garden,train,4
train/garden/1414853725269536_26905033005824924__008_1270096968658360.jpg,garden,train,5
train/garden/1108075092683422_3621315864692653__001_3621315864692653.jpg,garden,train,5
train/garden/167401334126918_2019574802242886__009_122460823412000588.jpg,garden,train,5
train/garden/128182133878732_27415272901409620__003_1294518962658903.jpg,garden,train,4
train/garden/1308193765888197_36032469836367147__002_27633307262937805.jpg,garden,train,5
train/garden/1108280606220345_2684176675297389__006_1803648620792718.jpg,garden,train,5
train/garden/1374467126144215_4392574391000125__004_27062353350048223.jpg,garden,train,4
train/garden/1662194610917822_2401904560280153__002_27590388287231251.jpg,garden,train,4
train/garden/1293017504164975_4095302713936426__006_122173282851033386.jpg,garden,train,4
train/garden/1185455534885646_26481474544857063__005_26904215475879687.jpg,garden,train,5
train/garden/1532036997126363_4250296058633763__004_10164524325109206.jpg,garden,train,4
train/garden/1532036997126363_4250296058633763__001_4250296058633763.jpg,garden,train,4
train/garden/1108075092683422_3609969889160584__005_26935776149367599.jpg,garden,train,5
train/garden/1175635132590303_3554709378016188__005_1506324871082661.jpg,garden,train,5
train/garden/1308193765888197_35955700937377371__006_27592293917039140.jpg,garden,train,5
train/garden/1446203822077011_27364093729861332__004_959564136592425.jpg,garden,train,4
train/garden/1692162830827333_26978871515063116__001_26978871515063116.jpg,garden,train,5
train/garden/167401334126918_2017334072466959__003_2196221437793578.jpg,garden,train,4
train/garden/1369521363409648_2774406922921078__002_2505656423184118.jpg,garden,train,4
train/garden/1424244737803677_4552069818354471__003_27572839512318012.jpg,garden,train,5
train/garden/1029345667543954_2385027015309139__002_10236501872981312.jpg,garden,train,5
train/garden/1308193765888197_35917958601151605__003_10163203164948505.jpg,garden,train,4
train/garden/1592420637729022_3951768525127543__012_10238569925604476.jpg,garden,train,5
train/garden/1480733602056021_26600951102940924__005_122203163684533021.jpg,garden,train,4
train/garden/1480733602056021_26604432159259485__008_28050043484584854.jpg,garden,train,5
train/garden/1446203822077011_27347047134899325__003_122275941122157046.jpg,garden,train,4
train/garden/1185455534885646_26481474544857063__003_26904215229213045.jpg,garden,train,5
train/garden/128182133878732_27452284661041777__001_34722116867386918.jpg,garden,train,4
train/garden/1665284003691199_4437501266469445__007_3471007343058495.jpg,garden,train,5
train/garden/1444861819075775_4436486376579956__001_4436486376579956.jpg,garden,train,5
train/garden/128182133878732_27350733031196941__006_10241212366187384.jpg,garden,train,5
train/garden/1029345667543954_2385962848548889__001_10164353821749207.jpg,garden,train,5
train/garden/1369521363409648_2780862448942192__002_10242760636176302.jpg,garden,train,5
train/garden/1029345667543954_2391406948004479__002_27446212491630229.jpg,garden,train,5
train/garden/1121067317909873_27780803534842889__006_10230809635295774.jpg,garden,train,5
train/garden/1117824112816877_1665130761419540__001_1665130761419540.jpg,garden,train,4
train/garden/1117824112816877_1669973210935295__006_2259927974814173.jpg,garden,train,4
train/garden/125793327613639_3041862866006656__012_26915228718129734.jpg,garden,train,5
train/garden/1414853725269536_26990735810587976__005_27992728696980671.jpg,garden,train,5
train/garden/141224653236180_1863086527716642__006_10163636377871749.jpg,garden,train,4
train/garden/1117824112816877_1677541256845157__007_2839212969746667.jpg,garden,train,5
train/garden/1308193765888197_35912862771661188__006_27140822992177703.jpg,garden,train,5
train/garden/1692162830827333_27035692529381014__002_35955658870715372.jpg,garden,train,5
train/garden/1485565508385836_4364166687192356__001_4364166687192356.jpg,garden,train,5
train/garden/1029345667543954_2380454665766374__012_1448558047284282.jpg,garden,train,5
train/garden/1450619005248183_4169401036703286__003_10164225332014637.jpg,garden,train,5
train/garden/1414853725269536_26877067098621515__004_10243931618369490.jpg,garden,train,4
train/garden/1029345667543954_2386180625193778__003_1571786738285607.jpg,garden,train,5
train/garden/1480733602056021_26507636745605694__006_2238256946926820.jpg,garden,train,4
train/garden/101875683484689_2901338940205002__004_1282297477439255.jpg,garden,train,4
train/garden/1509783812615243_4374251016168494__005_10164560127663205.jpg,garden,train,4
train/garden/1121067317909873_27791347147121861__001_27791347147121861.jpg,garden,train,5
train/garden/140974480089370_2199715824215215__011_996824713296289.jpg,garden,train,5
train/garden/1108075092683422_3614165168741056__005_36480419608211889.jpg,garden,train,5
train/garden/1108075092683422_3611488222342084__001_1769909714258582.jpg,garden,train,5
train/garden/1308193765888197_35910221618591970__001_35910221618591970.jpg,garden,train,5
train/garden/1117824112816877_1674371003828849__006_10160758208262609.jpg,garden,train,4
train/garden/1308193765888197_36059828263631304__002_10242408372368323.jpg,garden,train,4
train/garden/1308193765888197_36094584243489039__002_10164755831603254.jpg,garden,train,5
train/garden/1374467126144215_4394086340848930__003_26944152745234354.jpg,garden,train,5
train/garden/141600959022510_823737740808825__006_27314500881475526.jpg,garden,train,4
train/garden/1592420637729022_3949018802069182__007_27148416024762829.jpg,garden,train,4
train/garden/1592420637729022_3953773614927034__006_2084382565472263.jpg,garden,train,5
train/garden/1175635132590303_3559393414214451__005_1882592762645227.jpg,garden,train,5
train/garden/1692162830827333_26828259940124275__002_10232957811990253.jpg,garden,train,4
train/garden/1492833544374932_4499363537055236__004_10239350760281094.jpg,garden,train,4
train/garden/1185455534885646_26460371373634047__002_26882863771348191.jpg,garden,train,5
train/garden/1180930655253418_27274345602151900__003_3087458861454152.jpg,garden,train,5
train/garden/1175635132590303_3556677401152719__004_957173870610146.jpg,garden,train,4
train/garden/1592420637729022_3949956798642049__008_10241847964994048.jpg,garden,train,4
train/garden/1308193765888197_36043088591971938__001_36043088591971938.jpg,garden,train,4
train/garden/1302750086537790_4234015973411172__001_1398881484766891.jpg,garden,train,4
train/garden/1121067317909873_27859869460269629__006_10164724705352268.jpg,garden,train,3
train/garden/1029345667543954_2386791805132660__002_36271905605727939.jpg,garden,train,5
train/garden/1109406492459598_27109465045360387__012_10237274477659614.jpg,garden,train,4
train/garden/1108280606220345_2678608875854169__004_10164619311642674.jpg,garden,train,4
train/garden/1466088316786306_26907631068872014__001_26907631068872014.jpg,garden,train,4
train/garden/1369521363409648_2777114359317001__005_26974148998938378.jpg,garden,train,4
train/garden/1374467126144215_4394128734178024__003_26944606545188974.jpg,garden,train,5
train/garden/128182133878732_27332960556307522__001_1601499054244798.jpg,garden,train,4
train/garden/1175635132590303_3562605107226615__002_2433951420350605.jpg,garden,train,4
train/garden/128182133878732_27296266723310239__002_122175882224952568.jpg,garden,train,4
train/garden/1697699190534876_3936089666695806__005_27232635202997563.jpg,garden,train,3
train/garden/1509783812615243_4388875808039348__009_1649344353866098.jpg,garden,train,5
train/garden/151351752255977_1996612591063208__007_2216887715721679.jpg,garden,train,4
train/garden/1117824112816877_1662464691686147__003_10162383133410894.jpg,garden,train,5
train/garden/131650282168271_1335494521783835__004_2013200662633022.jpg,garden,train,4
train/garden/126295760730491_27935943352672358__012_10165317334631579.jpg,garden,train,4
train/garden/1662194610917822_2401994410271168__004_26605020502450539.jpg,garden,train,5
train/garden/162570224559186_2197316237751231__012_27213825658215401.jpg,garden,train,5
train/garden/167401334126918_2014647896068910__010_122282649626187807.jpg,garden,train,3
train/garden/137474916300778_26817152037906370__004_1293111516302019.jpg,garden,train,5
train/garden/1108280606220345_2679684145746642__005_27003309465932041.jpg,garden,train,4
train/garden/1250686224969130_26863359466608454__001_26863359466608454.jpg,garden,train,5
train/garden/1492833544374932_4493310034327253__004_27496086649979681.jpg,garden,train,5
train/garden/136756476866142_2185590811982688__011_4050437818433921.jpg,garden,train,5
train/garden/1446203822077011_27353420397595332__001_27353420397595332.jpg,garden,train,4
train/garden/1624818081000281_3672837936198275__003_10243101770300092.jpg,garden,train,5
train/garden/1100386826745670_27184049387952724__009_896567996739298.jpg,garden,train,4
train/garden/140974480089370_2198874894299308__001_2198874894299308.jpg,garden,train,5
train/garden/162570224559186_2201204730695715__006_27727571720202224.jpg,garden,train,1
train/garden/1175635132590303_3552096914944101__003_122175333350672414.jpg,garden,train,5
train/garden/1592420637729022_3954892191481843__002_35796373520006806.jpg,garden,train,4
train/garden/1175635132590303_3552093281611131__004_122175319682672414.jpg,garden,train,5
train/garden/1665284003691199_4449297825289789__001_4449297825289789.jpg,garden,train,5
train/garden/1308193765888197_36089339740680156__002_27449236167994528.jpg,garden,train,5
train/garden/1665284003691199_4437501266469445__009_3471007513058478.jpg,garden,train,5
train/garden/162570224559186_2197316237751231__011_27213825161548784.jpg,garden,train,5
train/garden/141600959022510_825562793959653__003_1498916378904296.jpg,garden,train,4
train/garden/1302750086537790_4252914218188014__005_122278131266080930.jpg,garden,train,5
train/garden/1117824112816877_1668265104439439__001_1668265104439439.jpg,garden,train,5
train/garden/1308193765888197_36031312906482840__007_10242391763353108.jpg,garden,train,4
train/garden/1308193765888197_36011645945116203__002_2435328836935310.jpg,garden,train,5
train/garden/1644120495892745_3944354189202686__001_3944354189202686.jpg,garden,train,4
train/garden/125793327613639_3041862866006656__011_26915228644796408.jpg,garden,train,4
train/garden/1446203822077011_27325463793724326__003_26728638023412851.jpg,garden,train,3
train/garden/1692162830827333_26835976456019290__008_122155612310962849.jpg,garden,train,5
train/garden/1591401697779759_4250384788548090__006_26720754880878883.jpg,garden,train,4
train/garden/1697699190534876_3925349801103126__008_4271584456490824.jpg,garden,train,4
train/garden/1592420637729022_3959268137710915__004_26880094698350303.jpg,garden,train,3
train/garden/1108280606220345_2682428912138832__001_2682428912138832.jpg,garden,train,5
train/garden/125793327613639_3042792889246987__003_1589020156558042.jpg,garden,train,4
train/garden/167401334126918_2009704879896545__001_2009704879896545.jpg,garden,train,4
train/garden/151351752255977_1996034067787727__001_1996034067787727.jpg,garden,train,5
train/garden/128182133878732_27241978475405731__004_27991716953751742.jpg,garden,train,5
train/garden/128182133878732_27242476258689286__003_3479486398893689.jpg,garden,train,5
train/garden/1308193765888197_36012785525002245__001_36012785525002245.jpg,garden,train,4
train/garden/1108075092683422_3614378895386350__006_10164392764301382.jpg,garden,train,4
train/garden/1532036997126363_4254389718224397__002_27104250382502132.jpg,garden,train,5
train/garden/1369521363409648_2784993188529118__002_1955100461795907.jpg,garden,train,1
train/garden/1175635132590303_3551540554999737__005_122098761518492971.jpg,garden,train,5
train/garden/1131541966889617_26868424036108057__008_10244585833606440.jpg,garden,train,5
train/garden/1644120495892745_3955793991392039__002_10238836329664619.jpg,garden,train,5
train/garden/1444861819075775_4430224813872779__006_10244828954718892.jpg,garden,train,4
train/garden/1665284003691199_4437796489773256__004_1810209286617721.jpg,garden,train,4
train/garden/136756476866142_2178082486066854__001_2178082486066854.jpg,garden,train,5
train/garden/1665284003691199_4439339462952292__004_10163937347843361.jpg,garden,train,4
train/garden/1117824112816877_1672822787317004__004_10236413875859306.jpg,garden,train,4
train/garden/1366132596796007_26730207489961835__005_1584730450322658.jpg,garden,train,5
train/garden/1592420637729022_3953857758251953__009_35479098891704668.jpg,garden,train,5
train/garden/1591401697779759_4239687389617830__001_4239687389617830.jpg,garden,train,4
train/garden/1424244737803677_4563162770578509__007_27713287358273226.jpg,garden,train,5
train/garden/1308193765888197_35960569260223872__002_10242351264260656.jpg,garden,train,4
train/garden/1591401697779759_4242961079290461__002_26623401377280901.jpg,garden,train,3
train/garden/1509783812615243_4390398884553707__005_122276126498149852.jpg,garden,train,4
train/garden/1250686224969130_26791915900419478__008_1982437359310568.jpg,garden,train,4
train/garden/1302750086537790_4238768152935954__005_10163701062113267.jpg,garden,train,5
train/garden/128182133878732_27271438885793023__001_122175883322952568.jpg,garden,train,5
train/garden/1414853725269536_26893459270315631__005_10238651070408807.jpg,garden,train,5
train/garden/108387882545483_27056923230598583__004_2991665571039465.jpg,garden,train,5
train/garden/151351752255977_2000896760634791__001_2196521144425003.jpg,garden,train,3
train/garden/1121067317909873_27696435136613063__005_1676881777069596.jpg,garden,train,4
train/garden/1308193765888197_35989783460635785__007_10242366341117568.jpg,garden,train,4
train/garden/1692162830827333_26893041183646150__006_1500218995141393.jpg,garden,train,5
train/garden/1665284003691199_4437131466506425__005_10163928061663361.jpg,garden,train,4
train/garden/1308193765888197_36057008843913246__001_36057008843913246.jpg,garden,train,5
train/garden/1109406492459598_27070304029276489__008_36540765612189301.jpg,garden,train,4
train/garden/162570224559186_2201932437289611__003_10243542572205078.jpg,garden,train,5
train/garden/133922880497171_2056305408258899__009_1549815393565720.jpg,garden,train,5
train/garden/1293017504164975_4088361111297253__012_1548670830181398.jpg,garden,val,5
train/garden/151351752255977_2005074810216986__002_2225434778200306.jpg,garden,val,5
train/garden/1532036997126363_4247176345612401__002_27191103407148647.jpg,garden,val,5
train/garden/1029345667543954_2391625274649313__003_27449245264660285.jpg,garden,val,4
train/garden/137474916300778_26650257961262446__001_26650257961262446.jpg,garden,val,5
train/garden/1466088316786306_26856143384020783__001_2125169658055706.jpg,garden,val,5
train/garden/1569279603190851_26442458948779572__009_10244365024087035.jpg,garden,val,5
train/garden/1308193765888197_35989783460635785__001_35989783460635785.jpg,garden,val,4
train/garden/1107364326101704_3275276829310432__003_10227454326857739.jpg,garden,val,4
train/garden/1388421434704191_4282299155316390__008_10164185239470902.jpg,garden,val,5
train/garden/1369521363409648_2784761708552266__009_27149136041347027.jpg,garden,val,4
train/garden/1308193765888197_35933289279618537__002_10226170368205859.jpg,garden,val,5
train/garden/1665284003691199_4441862012700037__001_1589703589824696.jpg,garden,val,4
train/garden/1308193765888197_36033550109592453__001_36033550109592453.jpg,garden,val,4
train/garden/167401334126918_2011328729734160__009_4290372511202126.jpg,garden,val,5
train/garden/1450619005248183_4169401036703286__009_10164225331814637.jpg,garden,val,5
train/garden/1029345667543954_2390655894746251__001_2390655894746251.jpg,garden,val,4
train/garden/131650282168271_1333751328624821__008_27414210061510225.jpg,garden,val,5
train/garden/1308193765888197_36065438679736929__003_27651006164501248.jpg,garden,val,5
train/garden/137474916300778_26673389482282627__008_4037967523014284.jpg,garden,val,5
train/garden/1100386826745670_27281980648159597__008_122282303906195815.jpg,garden,val,4
train/garden/1100386826745670_27151303984560598__009_2029880847931695.jpg,garden,val,4
train/garden/1108280606220345_2685146981867025__012_10164178753496797.jpg,garden,val,5
train/garden/1444861819075775_4440733036155290__006_26680914181604186.jpg,garden,val,5
train/garden/1644120495892745_3947017312269707__002_10164036928421168.jpg,garden,val,5
train/garden/1308193765888197_36060519193562211__001_36060519193562211.jpg,garden,val,5
train/garden/1369521363409648_2781271592234611__011_3091193457747369.jpg,garden,val,4
train/garden/1117824112816877_1665078774758072__006_1413234947488513.jpg,garden,val,3
train/garden/1446203822077011_27391816617089043__001_2227283451376273.jpg,garden,val,5
train/garden/1100386826745670_27296583403365988__002_26556359830651662.jpg,garden,val,5
train/garden/1308193765888197_35933992826214849__001_35933992826214849.jpg,garden,val,5
train/garden/1574044329492258_4578706929025968__003_4268593206802765.jpg,garden,val,4
train/garden/1374467126144215_4389562757967955__002_962538783435998.jpg,garden,val,5
train/garden/1308193765888197_35930243646589767__002_27578777728390759.jpg,garden,val,5
train/garden/1308193765888197_36045783861702411__003_841642935231620.jpg,garden,val,3
train/garden/1592420637729022_3952843451686717__002_4325011221045148.jpg,garden,val,5
train/garden/128182133878732_27252425674361011__007_27443235335278375.jpg,garden,val,4
train/garden/1592420637729022_3951578801813182__006_26786512561041851.jpg,garden,val,4
train/garden/1369521363409648_2777999189228518__010_122112313977280637.jpg,garden,val,5
train/garden/1308193765888197_36060519193562211__004_35654077440873478.jpg,garden,val,5
train/kitchen_dining/1302750086537790_4248359328643503__005_122293718624596812.jpg,kitchen_dining,train,2
train/kitchen_dining/151351752255977_1999015000822967__005_2453135981867386.jpg,kitchen_dining,train,4
train/kitchen_dining/1117824112816877_1674306173835332__005_2264307617709542.jpg,kitchen_dining,train,2
train/kitchen_dining/1308193765888197_35930820606532071__003_10242949267371549.jpg,kitchen_dining,train,5
train/kitchen_dining/1564067761059184_2165456260920328__005_26790854413913956.jpg,kitchen_dining,train,2
train/kitchen_dining/1424244737803677_4550598148501638__008_10164071340459393.jpg,kitchen_dining,train,5
train/kitchen_dining/137474916300778_26845641995057374__002_1001207209100499.jpg,kitchen_dining,train,1
train/kitchen_dining/1480733602056021_26611966895172678__002_10165248701006079.jpg,kitchen_dining,train,5
train/kitchen_dining/101875683484689_2906275339711362__005_2368222523590071.jpg,kitchen_dining,train,4
train/kitchen_dining/1697699190534876_3924182307886542__006_27334973629441828.jpg,kitchen_dining,train,3
train/kitchen_dining/1591401697779759_4245662165687019__004_1027998329890595.jpg,kitchen_dining,train,2
train/kitchen_dining/1424244737803677_4565443127017140__001_4565443127017140.jpg,kitchen_dining,train,4
train/kitchen_dining/133922880497171_2055619434994163__003_10164672361289571.jpg,kitchen_dining,train,3
train/kitchen_dining/131650282168271_1327529519247002__002_26906545422295667.jpg,kitchen_dining,train,3
train/kitchen_dining/1293017504164975_4091246567675374__002_3510389869136859.jpg,kitchen_dining,train,3
train/kitchen_dining/1383397445076108_26822621060727063__011_10164192170019907.jpg,kitchen_dining,train,4
train/kitchen_dining/1665284003691199_4442740315945540__005_1966802227260702.jpg,kitchen_dining,train,5
train/kitchen_dining/1692162830827333_26810667645216838__007_2461783167584214.jpg,kitchen_dining,train,4
train/kitchen_dining/1369521363409648_2784685368559900__005_26250842634594077.jpg,kitchen_dining,train,2
train/kitchen_dining/151351752255977_1993659701358497__003_27717482154538511.jpg,kitchen_dining,train,3
train/kitchen_dining/1333924010089214_3462299183918342__010_122211439910510738.jpg,kitchen_dining,train,3
train/kitchen_dining/1302750086537790_4245626568916779__005_1545415840487422.jpg,kitchen_dining,train,4
train/kitchen_dining/1293017504164975_4088287811304583__007_10214248696727725.jpg,kitchen_dining,train,3
train/kitchen_dining/1414853725269536_27002637742731116__007_35796545839960010.jpg,kitchen_dining,train,3
train/kitchen_dining/1108280606220345_2686651148383275__004_999952259090197.jpg,kitchen_dining,train,3
train/kitchen_dining/1108075092683422_3617748655049374__007_26968577876110494.jpg,kitchen_dining,train,1
train/kitchen_dining/1624818081000281_3672956152853120__005_10237220655474698.jpg,kitchen_dining,train,3
train/kitchen_dining/101875683484689_2901987760140120__003_10164697780147317.jpg,kitchen_dining,train,3
train/kitchen_dining/1131541966889617_26981816088102184__004_36572335405687048.jpg,kitchen_dining,train,3
train/kitchen_dining/101875683484689_2907871902885039__002_10242756986721271.jpg,kitchen_dining,train,5
train/kitchen_dining/1369521363409648_2786193411742429__004_2516983732051387.jpg,kitchen_dining,train,2
train/kitchen_dining/167401334126918_2012063236327376__002_4640196556201279.jpg,kitchen_dining,train,3
train/kitchen_dining/1333924010089214_3468676099947317__005_122271731000247365.jpg,kitchen_dining,train,2
train/kitchen_dining/1446203822077011_27370426845894687__008_1715375696135604.jpg,kitchen_dining,train,2
train/kitchen_dining/1578259502584829_2458266701250767__003_2461223101004465.jpg,kitchen_dining,train,5
train/kitchen_dining/1308193765888197_36011173971830067__002_925851723774701.jpg,kitchen_dining,train,4
train/kitchen_dining/1308193765888197_36033550109592453__009_122222009894442003.jpg,kitchen_dining,train,5
train/kitchen_dining/137474916300778_26682784851343090__003_1594643955999914.jpg,kitchen_dining,train,3
train/kitchen_dining/126295760730491_27902556229344404__001_27902556229344404.jpg,kitchen_dining,train,3
train/kitchen_dining/1108280606220345_2682218875493169__001_2682218875493169.jpg,kitchen_dining,train,5
train/kitchen_dining/1592420637729022_3961139330857129__007_4266661320221664.jpg,kitchen_dining,train,5
train/kitchen_dining/1662194610917822_2396064210864188__003_10163798098263503.jpg,kitchen_dining,train,3
train/kitchen_dining/1308193765888197_35909460612001404__005_27396242013306415.jpg,kitchen_dining,train,3
train/kitchen_dining/1308193765888197_36008123642135100__002_27261185713504874.jpg,kitchen_dining,train,3
train/kitchen_dining/1424244737803677_4553164588244994__007_1982880806447490.jpg,kitchen_dining,train,3
train/kitchen_dining/1592420637729022_3961034737534255__003_28036193602635084.jpg,kitchen_dining,train,2
train/kitchen_dining/1592420637729022_3951709965133399__002_27918313507756428.jpg,kitchen_dining,train,5
train/kitchen_dining/162570224559186_2202871643862357__001_2202871643862357.jpg,kitchen_dining,train,2
train/kitchen_dining/1592420637729022_3961599090811153__002_993721496725722.jpg,kitchen_dining,train,4
train/kitchen_dining/167401334126918_2017874142412952__002_26992549927023183.jpg,kitchen_dining,train,3
train/kitchen_dining/108387882545483_27028112973479609__002_27309086165342867.jpg,kitchen_dining,train,3
train/kitchen_dining/109471915759582_36228197690126881__002_26909575595318009.jpg,kitchen_dining,train,3
train/kitchen_dining/1383397445076108_26934204796235355__007_35596428940002643.jpg,kitchen_dining,train,2
train/kitchen_dining/101875683484689_2900538856951677__004_10164252183087645.jpg,kitchen_dining,train,2
train/kitchen_dining/1108075092683422_3624373171053589__004_27254838054132404.jpg,kitchen_dining,train,3
train/kitchen_dining/1592420637729022_3951798238457905__002_26563654979929529.jpg,kitchen_dining,train,3
train/kitchen_dining/1692162830827333_26915254848091450__003_3413624698817047.jpg,kitchen_dining,train,1
train/kitchen_dining/1697699190534876_3932502673721172__005_10225376725963631.jpg,kitchen_dining,train,3
train/kitchen_dining/1446203822077011_27318963814374324__001_27318963814374324.jpg,kitchen_dining,train,4
train/kitchen_dining/1109406492459598_27216862571287300__002_10165371526076742.jpg,kitchen_dining,train,3
train/kitchen_dining/1108075092683422_3617748655049374__005_26968577466110535.jpg,kitchen_dining,train,3
train/kitchen_dining/109471915759582_35895302263416427__005_10163041738439118.jpg,kitchen_dining,train,3
train/kitchen_dining/1108280606220345_2679545919093798__004_1888822142034147.jpg,kitchen_dining,train,5
train/kitchen_dining/128182133878732_27261406270129618__001_27261406270129618.jpg,kitchen_dining,train,4
train/kitchen_dining/1108075092683422_3611386489018924__006_36418519471068570.jpg,kitchen_dining,train,5
train/kitchen_dining/131650282168271_1336958078304146__012_122170009832904798.jpg,kitchen_dining,train,3
train/kitchen_dining/1109406492459598_27073560508950841__002_1610775804384548.jpg,kitchen_dining,train,2
train/kitchen_dining/1662194610917822_2399317373872205__001_2399317373872205.jpg,kitchen_dining,train,3
train/kitchen_dining/140974480089370_2200456557474475__007_4074667896021385.jpg,kitchen_dining,train,5
train/kitchen_dining/1108075092683422_3610203085803931__002_2422304568213463.jpg,kitchen_dining,train,2
train/kitchen_dining/1108280606220345_2687039441677779__003_26793801940229792.jpg,kitchen_dining,train,4
train/kitchen_dining/1697699190534876_3924379014533538__004_2276421002888891.jpg,kitchen_dining,train,3
train/kitchen_dining/167401334126918_2016988772501489__006_122190062900425575.jpg,kitchen_dining,train,2
train/kitchen_dining/131650282168271_1325016802831607__005_10237670183267790.jpg,kitchen_dining,train,1
