filepath,room_type,split,condition_score
train/kitchen_dining/1592420637729022_3952058278431901__004_35439081502373074.jpg,kitchen_dining,train,3
train/kitchen_dining/1592420637729022_3952125408425188__004_35733144009663091.jpg,kitchen_dining,train,2
train/kitchen_dining/1592420637729022_3952127958424933__004_26566987326262961.jpg,kitchen_dining,train,3
train/kitchen_dining/1592420637729022_3952166675087728__002_122130285147157413.jpg,kitchen_dining,train,3
train/kitchen_dining/1592420637729022_3952182581752804__003_26850247567925204.jpg,kitchen_dining,train,3
train/kitchen_dining/1592420637729022_3952758318361897__001_3952758318361897.jpg,kitchen_dining,train,3
train/kitchen_dining/1592420637729022_3952841951686867__007_26799864699706637.jpg,kitchen_dining,train,2
train/kitchen_dining/1592420637729022_3952843451686717__007_4325011397711797.jpg,kitchen_dining,train,4
train/kitchen_dining/1592420637729022_3952843451686717__008_4325011407711796.jpg,kitchen_dining,train,4
train/kitchen_dining/1592420637729022_3952882571682805__002_26230869723259438.jpg,kitchen_dining,train,3
train/kitchen_dining/1592420637729022_3952958061675256__006_26620928950933528.jpg,kitchen_dining,train,5
train/kitchen_dining/1592420637729022_3952958061675256__007_26620929184266838.jpg,kitchen_dining,train,5
train/kitchen_dining/1592420637729022_3953120804992315__003_2476056226173910.jpg,kitchen_dining,train,2
train/kitchen_dining/1592420637729022_3953224638315265__002_35472818229028966.jpg,kitchen_dining,train,3
train/kitchen_dining/1592420637729022_3953224638315265__004_35472818225695633.jpg,kitchen_dining,train,5
train/kitchen_dining/1592420637729022_3953267904977605__005_10238589092723642.jpg,kitchen_dining,train,3
train/kitchen_dining/1592420637729022_3953344414969954__004_10241892931678187.jpg,kitchen_dining,train,3
train/kitchen_dining/1592420637729022_3953771434927252__004_10231566953067141.jpg,kitchen_dining,train,2
train/kitchen_dining/1592420637729022_3953781114926284__003_10164751147803699.jpg,kitchen_dining,train,3
train/kitchen_dining/1592420637729022_3953790301592032__004_4106063302871382.jpg,kitchen_dining,train,2
train/kitchen_dining/1592420637729022_3953843968253332__008_10164054156211168.jpg,kitchen_dining,train,3
train/kitchen_dining/1592420637729022_3953864054917990__001_3953864054917990.jpg,kitchen_dining,train,3
train/kitchen_dining/1592420637729022_3953892208248508__003_10241900984359499.jpg,kitchen_dining,train,4
train/kitchen_dining/1592420637729022_3954783948159334__006_2085215328722320.jpg,kitchen_dining,train,4
train/kitchen_dining/1592420637729022_3954846454819750__005_27956690350585410.jpg,kitchen_dining,train,2
train/kitchen_dining/1592420637729022_3954848758152853__001_3954848758152853.jpg,kitchen_dining,train,3
train/kitchen_dining/1592420637729022_3954910858146643__002_2225033748034857.jpg,kitchen_dining,train,4
train/kitchen_dining/1592420637729022_3954974191473643__010_26601627129465647.jpg,kitchen_dining,train,4
train/kitchen_dining/1592420637729022_3955142204790175__005_35891347757117001.jpg,kitchen_dining,train,3
train/kitchen_dining/1592420637729022_3955765658061163__005_27968589999395445.jpg,kitchen_dining,train,2
train/kitchen_dining/1592420637729022_3955765658061163__010_27968590909395354.jpg,kitchen_dining,train,2
train/kitchen_dining/1592420637729022_3955774948060234__006_2086071885303331.jpg,kitchen_dining,train,4
train/kitchen_dining/1592420637729022_3955986654705730__001_3955986654705730.jpg,kitchen_dining,train,4
train/kitchen_dining/1592420637729022_3956041484700247__005_26659434963749593.jpg,kitchen_dining,train,4
train/kitchen_dining/1592420637729022_3956244621346600__003_10241930750983646.jpg,kitchen_dining,train,3
train/kitchen_dining/1592420637729022_3957051274599268__006_10238635947094972.jpg,kitchen_dining,train,4
train/kitchen_dining/1592420637729022_3958490977788631__005_10164215994250269.jpg,kitchen_dining,train,4
train/kitchen_dining/1592420637729022_3958546684449727__010_27265182786419485.jpg,kitchen_dining,train,3
train/kitchen_dining/1592420637729022_3959087121062350__005_10164902435148010.jpg,kitchen_dining,train,4
train/kitchen_dining/1592420637729022_3959087121062350__008_10164902435198010.jpg,kitchen_dining,train,4
train/kitchen_dining/1592420637729022_3959506471020415__003_26940878365528790.jpg,kitchen_dining,train,3
train/kitchen_dining/1592420637729022_3960035520967510__006_26664727796488913.jpg,kitchen_dining,train,4
train/kitchen_dining/1592420637729022_3960044957633233__007_10164906604508010.jpg,kitchen_dining,train,4
train/kitchen_dining/1592420637729022_3960045274299868__003_10164906606893010.jpg,kitchen_dining,train,3
train/kitchen_dining/1592420637729022_3960064310964631__003_1699376654825509.jpg,kitchen_dining,train,4
train/kitchen_dining/1592420637729022_3960178047619924__006_10164778306263699.jpg,kitchen_dining,train,4
train/kitchen_dining/1592420637729022_3961034737534255__003_28036193602635084.jpg,kitchen_dining,train,2
train/kitchen_dining/1592420637729022_3961034737534255__008_28036194392635005.jpg,kitchen_dining,train,3
train/kitchen_dining/1592420637729022_3961043240866738__008_10164911231363010.jpg,kitchen_dining,train,4
train/kitchen_dining/1592420637729022_3961051480865914__001_3961051480865914.jpg,kitchen_dining,train,1
train/kitchen_dining/1592420637729022_3961139330857129__007_4266661320221664.jpg,kitchen_dining,train,5
train/kitchen_dining/1592420637729022_3961327874171608__009_2062710157962030.jpg,kitchen_dining,train,3
train/kitchen_dining/1592420637729022_3961327874171608__010_2062710154628697.jpg,kitchen_dining,train,2
train/kitchen_dining/1592420637729022_3961599090811153__002_993721496725722.jpg,kitchen_dining,train,4
train/kitchen_dining/1592420637729022_3961628627474866__003_122106393572689408.jpg,kitchen_dining,train,2
train/kitchen_dining/1592420637729022_3962292637408465__010_2091314034779116.jpg,kitchen_dining,train,2
train/kitchen_dining/1592420637729022_3962487550722307__004_35694917203485733.jpg,kitchen_dining,train,3
train/kitchen_dining/1624818081000281_3672773249538077__001_862994952828120.jpg,kitchen_dining,train,3
train/kitchen_dining/1624818081000281_3672826812866054__001_3672826812866054.jpg,kitchen_dining,train,3
train/kitchen_dining/1624818081000281_3672922252856510__001_3672922252856510.jpg,kitchen_dining,train,2
train/kitchen_dining/1624818081000281_3672956152853120__005_10237220655474698.jpg,kitchen_dining,train,3
train/kitchen_dining/1624818081000281_3672975782851157__006_1685872499229062.jpg,kitchen_dining,train,1
train/kitchen_dining/1624818081000281_3672975782851157__007_1685872495895729.jpg,kitchen_dining,train,2
train/kitchen_dining/1624818081000281_3672997869515615__004_10244191508188595.jpg,kitchen_dining,train,5
train/kitchen_dining/162570224559186_2187115965437925__005_956441477148673.jpg,kitchen_dining,train,4
train/kitchen_dining/162570224559186_2187229412093247__003_2321762948351448.jpg,kitchen_dining,train,3
train/kitchen_dining/162570224559186_2187244348758420__006_26760652663621923.jpg,kitchen_dining,train,4
train/kitchen_dining/162570224559186_2187275742088614__001_2187275742088614.jpg,kitchen_dining,train,2
train/kitchen_dining/162570224559186_2188830748599780__001_2188830748599780.jpg,kitchen_dining,train,3
train/kitchen_dining/162570224559186_2188968248586030__003_1265980089022217.jpg,kitchen_dining,train,3
train/kitchen_dining/162570224559186_2189044225245099__006_10165193967758118.jpg,kitchen_dining,train,3
train/kitchen_dining/162570224559186_2189320875217434__002_2681110265578837.jpg,kitchen_dining,train,4
train/kitchen_dining/162570224559186_2189658431850345__002_958877926905028.jpg,kitchen_dining,train,3
train/kitchen_dining/162570224559186_2189658431850345__005_958877996905021.jpg,kitchen_dining,train,4
train/kitchen_dining/162570224559186_2189725748510280__002_26275643435366966.jpg,kitchen_dining,train,3
train/kitchen_dining/162570224559186_2189751781841010__001_2189751781841010.jpg,kitchen_dining,train,5
train/kitchen_dining/162570224559186_2189751781841010__007_2324296221431454.jpg,kitchen_dining,train,5
train/kitchen_dining/162570224559186_2189789085170613__006_959014963557991.jpg,kitchen_dining,train,3
train/kitchen_dining/162570224559186_2190049478477907__004_2324616578066085.jpg,kitchen_dining,train,2
train/kitchen_dining/162570224559186_2190134581802730__006_959368246855996.jpg,kitchen_dining,train,5
train/kitchen_dining/162570224559186_2190507785098743__002_122122246017235415.jpg,kitchen_dining,train,3
train/kitchen_dining/162570224559186_2190989385050583__001_2190989385050583.jpg,kitchen_dining,train,1
train/kitchen_dining/162570224559186_2191393988343456__002_2326016941259382.jpg,kitchen_dining,train,3
train/kitchen_dining/162570224559186_2192241854925336__006_27327654840165815.jpg,kitchen_dining,train,4
train/kitchen_dining/162570224559186_2192315084918013__001_2192315084918013.jpg,kitchen_dining,train,3
train/kitchen_dining/162570224559186_2193057514843770__009_122190186170477637.jpg,kitchen_dining,train,5
train/kitchen_dining/162570224559186_2193095031506685__004_10230233592640988.jpg,kitchen_dining,train,3
train/kitchen_dining/162570224559186_2193095031506685__005_10230233593121000.jpg,kitchen_dining,train,2
train/kitchen_dining/162570224559186_2195099154639606__003_1632018055593867.jpg,kitchen_dining,train,2
train/kitchen_dining/162570224559186_2198110414338480__006_967519772707510.jpg,kitchen_dining,train,5
train/kitchen_dining/162570224559186_2200346774114844__003_1282482944038598.jpg,kitchen_dining,train,4
train/kitchen_dining/162570224559186_2201243590691829__001_2201243590691829.jpg,kitchen_dining,train,3
train/kitchen_dining/162570224559186_2201681663981355__003_25885930137671633.jpg,kitchen_dining,train,2
train/kitchen_dining/162570224559186_2202871643862357__001_2202871643862357.jpg,kitchen_dining,train,2
train/kitchen_dining/162570224559186_2202876340528554__003_2024173685144582.jpg,kitchen_dining,train,4
train/kitchen_dining/162570224559186_2202893637193491__004_2024190581809559.jpg,kitchen_dining,train,4
train/kitchen_dining/162570224559186_2203492860466902__005_10242681853972649.jpg,kitchen_dining,train,3
train/kitchen_dining/1633400986898549_4349961728575781__005_1994480764531249.jpg,kitchen_dining,train,4
train/kitchen_dining/1633400986898549_4357617347810219__004_1676734670334540.jpg,kitchen_dining,train,3
train/kitchen_dining/1640846923143813_2106173423277825__007_2190448298026716.jpg,kitchen_dining,train,3
train/kitchen_dining/1640846923143813_2106173423277825__009_2190448151360064.jpg,kitchen_dining,train,2
train/kitchen_dining/1642748915985540_4338725376387867__005_10245662274430817.jpg,kitchen_dining,train,4
train/kitchen_dining/1642748915985540_4339104229683315__007_10233607253309771.jpg,kitchen_dining,train,3
train/kitchen_dining/1642748915985540_4339859826274422__002_10233616610383692.jpg,kitchen_dining,train,3
train/kitchen_dining/1642748915985540_4340983499495388__007_10233629112136228.jpg,kitchen_dining,train,3
train/kitchen_dining/1642748915985540_4346967288897009__003_10233699279450367.jpg,kitchen_dining,train,3
train/kitchen_dining/1642748915985540_4353130091614062__005_10245869795018702.jpg,kitchen_dining,train,4
train/kitchen_dining/1642748915985540_4353247741602297__001_4353247741602297.jpg,kitchen_dining,train,2
train/kitchen_dining/1642748915985540_4353250718268666__004_10164482724377369.jpg,kitchen_dining,train,4
train/kitchen_dining/1644120495892745_3940982122873226__009_10164008817666168.jpg,kitchen_dining,train,3
train/kitchen_dining/1644120495892745_3941162232855215__004_10164009541806168.jpg,kitchen_dining,train,3
train/kitchen_dining/1644120495892745_3942309449407160__002_10164569619840859.jpg,kitchen_dining,train,4
train/kitchen_dining/1644120495892745_3942460372725401__006_984114054007314.jpg,kitchen_dining,train,2
train/kitchen_dining/1644120495892745_3942607472710691__004_3435532753290237.jpg,kitchen_dining,train,3
train/kitchen_dining/1644120495892745_3942615696043202__005_10164711686223699.jpg,kitchen_dining,train,5
train/kitchen_dining/1644120495892745_3942940512677387__002_10164017865326168.jpg,kitchen_dining,train,3
train/kitchen_dining/1644120495892745_3943070499331055__004_3436073986569447.jpg,kitchen_dining,train,4
train/kitchen_dining/1644120495892745_3943078952663543__004_10164573253695859.jpg,kitchen_dining,train,3
train/kitchen_dining/1644120495892745_3943099839328121__001_10237023267355150.jpg,kitchen_dining,train,3
train/kitchen_dining/1644120495892745_3943692685935503__004_10237021464653676.jpg,kitchen_dining,train,3
train/kitchen_dining/1644120495892745_3944154019222703__006_10164447821748816.jpg,kitchen_dining,train,3
train/kitchen_dining/1644120495892745_3944308512540587__003_10226479159439898.jpg,kitchen_dining,train,3
train/kitchen_dining/1644120495892745_3944386779199427__001_10164117540692173.jpg,kitchen_dining,train,3
train/kitchen_dining/1644120495892745_3944842629153842__002_26508380345456993.jpg,kitchen_dining,train,3
train/kitchen_dining/1644120495892745_3944856285819143__003_10164581902780859.jpg,kitchen_dining,train,4
train/kitchen_dining/1644120495892745_3945163869121718__001_3945163869121718.jpg,kitchen_dining,train,2
train/kitchen_dining/1644120495892745_3945762599061845__001_3945762599061845.jpg,kitchen_dining,train,5
train/kitchen_dining/1644120495892745_3946353992336039__006_26529103170051377.jpg,kitchen_dining,train,4
train/kitchen_dining/1644120495892745_3949221122049326__003_10236979633123812.jpg,kitchen_dining,train,5
train/kitchen_dining/1644120495892745_3949905181980920__002_989292370316656.jpg,kitchen_dining,train,5
train/kitchen_dining/1644120495892745_3949989348639170__001_10164117540692173.jpg,kitchen_dining,train,3
train/kitchen_dining/1644120495892745_3950952511876187__005_10164230101869641.jpg,kitchen_dining,train,5
train/kitchen_dining/1644120495892745_3951369371834501__003_10164612199475859.jpg,kitchen_dining,train,4
train/kitchen_dining/1644120495892745_3951824725122299__004_4326929444186659.jpg,kitchen_dining,train,4
train/kitchen_dining/1644120495892745_3951825928455512__006_26824518700574570.jpg,kitchen_dining,train,4
train/kitchen_dining/1644120495892745_3953662734938498__005_992610416651518.jpg,kitchen_dining,train,2
train/kitchen_dining/1644120495892745_3953696471601791__002_10229255650370675.jpg,kitchen_dining,train,3
train/kitchen_dining/1644120495892745_3953840434920728__005_10237641406348285.jpg,kitchen_dining,train,5
train/kitchen_dining/1644120495892745_3955498114754960__008_35657118993934710.jpg,kitchen_dining,train,3
train/kitchen_dining/1644120495892745_3956353848002720__004_995040459741847.jpg,kitchen_dining,train,3
train/kitchen_dining/1644120495892745_3957396061231832__004_10164083324861168.jpg,kitchen_dining,train,3
train/kitchen_dining/1644120495892745_3957471171224321__001_3957471171224321.jpg,kitchen_dining,train,2
train/kitchen_dining/1644120495892745_3958347931136645__003_10164644803870859.jpg,kitchen_dining,train,3
train/kitchen_dining/1644120495892745_3958775864427185__006_26758637320413827.jpg,kitchen_dining,train,3
train/kitchen_dining/1658210834462300_4471330503150305__001_4471330503150305.jpg,kitchen_dining,train,5
train/kitchen_dining/1658210834462300_4471330503150305__006_10164121285159743.jpg,kitchen_dining,train,5
train/kitchen_dining/1658210834462300_4471553423128013__001_4471553423128013.jpg,kitchen_dining,train,3
train/kitchen_dining/1658210834462300_4472438756372813__009_2476056286161914.jpg,kitchen_dining,train,3
train/kitchen_dining/1658210834462300_4472661873017168__001_4472661873017168.jpg,kitchen_dining,train,5
train/kitchen_dining/1658210834462300_4473649856251703__006_122192065358400293.jpg,kitchen_dining,train,3
train/kitchen_dining/1658210834462300_4474804656136223__002_10164099251258396.jpg,kitchen_dining,train,2
train/kitchen_dining/1658210834462300_4475070562776299__002_10165153600549108.jpg,kitchen_dining,train,3
train/kitchen_dining/1658210834462300_4475097396106949__004_27199777052953660.jpg,kitchen_dining,train,3
train/kitchen_dining/1658210834462300_4475683739381648__001_4475683739381648.jpg,kitchen_dining,train,5
train/kitchen_dining/1658210834462300_4475742099375812__002_27212085855061931.jpg,kitchen_dining,train,3
train/kitchen_dining/1658210834462300_4476125432670812__003_27223594320566222.jpg,kitchen_dining,train,4
train/kitchen_dining/1658210834462300_4476357992647556__006_26909325978663724.jpg,kitchen_dining,train,4
train/kitchen_dining/1658210834462300_4476884559261566__002_122185829036606290.jpg,kitchen_dining,train,4
train/kitchen_dining/1658210834462300_4477833015833387__004_4151644615085650.jpg,kitchen_dining,train,3
train/kitchen_dining/1658210834462300_4478410495775639__007_26551905337842821.jpg,kitchen_dining,train,3
train/kitchen_dining/1658210834462300_4478439849106037__001_4478439849106037.jpg,kitchen_dining,train,3
train/kitchen_dining/1658210834462300_4478503302433025__002_27249301261328861.jpg,kitchen_dining,train,4
train/kitchen_dining/1658210834462300_4479287459021276__009_2481566398944236.jpg,kitchen_dining,train,5
train/kitchen_dining/1658210834462300_4481547725461916__002_4447805418828766.jpg,kitchen_dining,train,2
train/kitchen_dining/1658210834462300_4482601502023205__002_10244785010548079.jpg,kitchen_dining,train,3
train/kitchen_dining/1658210834462300_4483488111934544__009_2485218525245690.jpg,kitchen_dining,train,5
train/kitchen_dining/1658210834462300_4483940795222609__004_122192988686400293.jpg,kitchen_dining,train,4
train/kitchen_dining/1658210834462300_4485604318389590__003_2146555652858984.jpg,kitchen_dining,train,4
train/kitchen_dining/1658210834462300_4485655038384518__003_2146601102854439.jpg,kitchen_dining,train,5
train/kitchen_dining/1658210834462300_4485691638380858__003_27033129479650834.jpg,kitchen_dining,train,3
train/kitchen_dining/1658210834462300_4486198131663542__004_27738433025744507.jpg,kitchen_dining,train,4
train/kitchen_dining/1658210834462300_4487575178192504__004_1345643640713932.jpg,kitchen_dining,train,3
train/kitchen_dining/1658210834462300_4489488858001136__002_10216152406318882.jpg,kitchen_dining,train,3
train/kitchen_dining/1658210834462300_4490349257915096__004_10164162061073396.jpg,kitchen_dining,train,1
train/kitchen_dining/1662194610917822_2396064210864188__003_10163798098263503.jpg,kitchen_dining,train,3
train/kitchen_dining/1662194610917822_2399317373872205__001_2399317373872205.jpg,kitchen_dining,train,3
train/kitchen_dining/1662194610917822_2399317373872205__004_122244506312102534.jpg,kitchen_dining,train,3
train/kitchen_dining/1662194610917822_2400051583798784__001_2400051583798784.jpg,kitchen_dining,train,4
train/kitchen_dining/1662194610917822_2400199153784027__004_1001701649052816.jpg,kitchen_dining,train,3
train/kitchen_dining/1662194610917822_2406559079814701__002_10167468964777222.jpg,kitchen_dining,train,1
train/kitchen_dining/1662194610917822_2408635619607047__002_3108634769344186.jpg,kitchen_dining,train,3
train/kitchen_dining/1662194610917822_2412112819259327__001_2412112819259327.jpg,kitchen_dining,train,3
train/kitchen_dining/1665284003691199_4434944943391744__001_4434944943391744.jpg,kitchen_dining,train,3
train/kitchen_dining/1665284003691199_4435420040010901__002_1808253126813337.jpg,kitchen_dining,train,5
train/kitchen_dining/1665284003691199_4435458250007080__001_4435458250007080.jpg,kitchen_dining,train,3
train/kitchen_dining/1665284003691199_4435458250007080__007_1808288826809767.jpg,kitchen_dining,train,4
train/kitchen_dining/1665284003691199_4435579819994923__002_1961086137832311.jpg,kitchen_dining,train,4
train/kitchen_dining/1665284003691199_4435580036661568__002_10233616358857404.jpg,kitchen_dining,train,5
train/kitchen_dining/1665284003691199_4435799993306239__008_3469025983256631.jpg,kitchen_dining,train,2
train/kitchen_dining/1665284003691199_4436028956616676__002_10243100234704056.jpg,kitchen_dining,train,4
train/kitchen_dining/1665284003691199_4436475973238641__007_1809107933394523.jpg,kitchen_dining,train,4
train/kitchen_dining/1665284003691199_4436504219902483__004_3469822883176941.jpg,kitchen_dining,train,2
train/kitchen_dining/1665284003691199_4437006969852208__004_1689880175337984.jpg,kitchen_dining,train,4
train/kitchen_dining/1665284003691199_4437440826475489__002_10233638172522732.jpg,kitchen_dining,train,5
train/kitchen_dining/1665284003691199_4437501266469445__006_3471007209725175.jpg,kitchen_dining,train,2
train/kitchen_dining/1665284003691199_4437707039782201__011_1810131456625504.jpg,kitchen_dining,train,5
train/kitchen_dining/1665284003691199_4437738503112388__004_1586135006848221.jpg,kitchen_dining,train,3
train/kitchen_dining/1665284003691199_4437849256434646__001_10231590636044676.jpg,kitchen_dining,train,3
train/kitchen_dining/1665284003691199_4438011313085107__002_1963008987640026.jpg,kitchen_dining,train,3
train/kitchen_dining/1665284003691199_4438120836407488__006_1690757411916927.jpg,kitchen_dining,train,5
train/kitchen_dining/1665284003691199_4438991999653705__002_1637302871386684.jpg,kitchen_dining,train,3
train/kitchen_dining/1665284003691199_4439429466276625__003_1811554273149889.jpg,kitchen_dining,train,3
train/kitchen_dining/1665284003691199_4439489239603981__010_3473130289512867.jpg,kitchen_dining,train,2
train/kitchen_dining/1665284003691199_4439522576267314__002_10233661578627870.jpg,kitchen_dining,train,5
train/kitchen_dining/1665284003691199_4439901526229419__002_10162841245399033.jpg,kitchen_dining,train,3
train/kitchen_dining/1665284003691199_4439904399562465__002_10162841259959033.jpg,kitchen_dining,train,3
train/kitchen_dining/1665284003691199_4440566209496284__004_10163942111128361.jpg,kitchen_dining,train,4
train/kitchen_dining/1665284003691199_4440855989467306__004_26692832473676448.jpg,kitchen_dining,train,2
train/kitchen_dining/1665284003691199_4441592472726991__005_1965857387355186.jpg,kitchen_dining,train,3
train/kitchen_dining/1665284003691199_4441860609366844__003_1589703059824749.jpg,kitchen_dining,train,4
train/kitchen_dining/1665284003691199_4441862012700037__003_1589703059824749.jpg,kitchen_dining,train,4
train/kitchen_dining/1665284003691199_4441936566025915__007_3475718875920675.jpg,kitchen_dining,train,2
train/kitchen_dining/1665284003691199_4442740315945540__005_1966802227260702.jpg,kitchen_dining,train,5
train/kitchen_dining/1665284003691199_4442748135944758__005_2052887888966599.jpg,kitchen_dining,train,5
train/kitchen_dining/1665284003691199_4442949145924657__003_10233700385118008.jpg,kitchen_dining,train,3
train/kitchen_dining/1665284003691199_4443015962584642__004_1590809766380745.jpg,kitchen_dining,train,4
train/kitchen_dining/1665284003691199_4443243172561921__002_10162854299104033.jpg,kitchen_dining,train,3
train/kitchen_dining/1665284003691199_4444778279075077__004_1968451010429157.jpg,kitchen_dining,train,4
train/kitchen_dining/1665284003691199_4444978352388403__003_3527998147352302.jpg,kitchen_dining,train,3
train/kitchen_dining/1665284003691199_4446064828946422__012_3480538218772074.jpg,kitchen_dining,train,2
train/kitchen_dining/1665284003691199_4447296235489948__004_10163969714133361.jpg,kitchen_dining,train,3
train/kitchen_dining/1665284003691199_4449032825316289__001_4353247741602297.jpg,kitchen_dining,train,2
train/kitchen_dining/1665284003691199_4449996915219880__002_3533246320160818.jpg,kitchen_dining,train,3
train/kitchen_dining/1665284003691199_4451355415084030__002_3534365366715580.jpg,kitchen_dining,train,3
train/kitchen_dining/1665284003691199_4451586245060947__001_10231732069980436.jpg,kitchen_dining,train,3
train/kitchen_dining/1665284003691199_4452540284965543__001_4452540284965543.jpg,kitchen_dining,train,4
train/kitchen_dining/1665284003691199_4452630084956563__004_3535468616605255.jpg,kitchen_dining,train,4
train/kitchen_dining/1665284003691199_4452632888289616__002_3535472523271531.jpg,kitchen_dining,train,2
train/kitchen_dining/167401334126918_2009448129922220__006_122134398603061309.jpg,kitchen_dining,train,2
train/kitchen_dining/167401334126918_2010966709770362__001_2010966709770362.jpg,kitchen_dining,train,3
train/kitchen_dining/167401334126918_2011037319763301__005_10215901836656448.jpg,kitchen_dining,train,2
train/kitchen_dining/167401334126918_2011087366424963__001_2011087366424963.jpg,kitchen_dining,train,2
train/kitchen_dining/167401334126918_2011098466423853__002_26784134061207262.jpg,kitchen_dining,train,3
train/kitchen_dining/167401334126918_2011098466423853__004_26784134037873931.jpg,kitchen_dining,train,4
train/kitchen_dining/167401334126918_2011099289757104__006_27389779067280728.jpg,kitchen_dining,train,4
train/kitchen_dining/167401334126918_2011405556393144__005_4639311679623100.jpg,kitchen_dining,train,2
train/kitchen_dining/167401334126918_2011405949726438__005_27688047610784044.jpg,kitchen_dining,train,3
train/kitchen_dining/167401334126918_2011410609725972__001_2011410609725972.jpg,kitchen_dining,train,3
train/kitchen_dining/167401334126918_2011535626380137__004_2190347375047651.jpg,kitchen_dining,train,4
train/kitchen_dining/167401334126918_2011784339688599__010_1578544077612479.jpg,kitchen_dining,train,4
train/kitchen_dining/167401334126918_2011788176354882__006_1578550820945138.jpg,kitchen_dining,train,4
train/kitchen_dining/167401334126918_2011931273007239__003_1467902681752052.jpg,kitchen_dining,train,3
train/kitchen_dining/167401334126918_2011931273007239__007_1467902641752056.jpg,kitchen_dining,train,4
train/kitchen_dining/167401334126918_2011937659673267__004_1467911068417880.jpg,kitchen_dining,train,2
train/kitchen_dining/167401334126918_2011949586338741__004_1274937284840995.jpg,kitchen_dining,train,4
train/kitchen_dining/167401334126918_2012063236327376__002_4640196556201279.jpg,kitchen_dining,train,3
train/kitchen_dining/167401334126918_2012067606326939__007_26797270329893635.jpg,kitchen_dining,train,4
train/kitchen_dining/167401334126918_2012224656311234__007_968397072767743.jpg,kitchen_dining,train,4
train/kitchen_dining/167401334126918_2012799056253794__001_1468805971661723.jpg,kitchen_dining,train,1
train/kitchen_dining/167401334126918_2012804446253255__005_1468812994994354.jpg,kitchen_dining,train,3
train/kitchen_dining/167401334126918_2012893162911050__002_26810106131943388.jpg,kitchen_dining,train,3
train/kitchen_dining/167401334126918_2012893162911050__011_26810106128610055.jpg,kitchen_dining,train,4
train/kitchen_dining/167401334126918_2012996746234025__007_10216493642051154.jpg,kitchen_dining,train,4
train/kitchen_dining/167401334126918_2013201536213546__011_26732996019699064.jpg,kitchen_dining,train,2
train/kitchen_dining/167401334126918_2013486206185079__005_27321432914127852.jpg,kitchen_dining,train,3
train/kitchen_dining/167401334126918_2013632042837162__002_26821813087439359.jpg,kitchen_dining,train,3
train/kitchen_dining/167401334126918_2013632042837162__004_26821813074106027.jpg,kitchen_dining,train,4
train/kitchen_dining/167401334126918_2013663536167346__002_10214905569789397.jpg,kitchen_dining,train,4
train/kitchen_dining/167401334126918_2013673969499636__009_4536441206626406.jpg,kitchen_dining,train,2
train/kitchen_dining/167401334126918_2013689676164732__004_1469760551566265.jpg,kitchen_dining,train,3
train/kitchen_dining/167401334126918_2014122362788130__011_970359749238142.jpg,kitchen_dining,train,2
train/kitchen_dining/167401334126918_2014723456061354__002_26837144099239591.jpg,kitchen_dining,train,3
train/kitchen_dining/167401334126918_2016588462541520__001_2016588462541520.jpg,kitchen_dining,train,4
train/kitchen_dining/167401334126918_2016988772501489__006_122190062900425575.jpg,kitchen_dining,train,2
train/kitchen_dining/167401334126918_2017039115829788__002_26874185168868817.jpg,kitchen_dining,train,3
train/kitchen_dining/167401334126918_2017174455816254__004_1473396791202641.jpg,kitchen_dining,train,3
train/kitchen_dining/167401334126918_2017427029124330__006_26879822014971799.jpg,kitchen_dining,train,3
train/kitchen_dining/167401334126918_2017427619124271__002_26879834631637204.jpg,kitchen_dining,train,3
train/kitchen_dining/167401334126918_2017465365787163__005_27488035434121757.jpg,kitchen_dining,train,3
train/kitchen_dining/167401334126918_2017867575746942__002_26886468100973857.jpg,kitchen_dining,train,3
train/kitchen_dining/167401334126918_2017874142412952__002_26992549927023183.jpg,kitchen_dining,train,3
train/kitchen_dining/167401334126918_2017874142412952__005_26992550440356465.jpg,kitchen_dining,train,3
train/kitchen_dining/167401334126918_2017874142412952__009_26992550933689749.jpg,kitchen_dining,train,3
train/kitchen_dining/167401334126918_2017945155739184__005_122164514306953886.jpg,kitchen_dining,train,3
train/kitchen_dining/167401334126918_2017949122405454__006_10214932860551649.jpg,kitchen_dining,train,3
train/kitchen_dining/167401334126918_2018278172372549__002_122103911649308734.jpg,kitchen_dining,train,5
train/kitchen_dining/167401334126918_2018829502317416__001_2018829502317416.jpg,kitchen_dining,train,3
train/kitchen_dining/167401334126918_2019124998954533__011_1475570757651911.jpg,kitchen_dining,train,3
train/kitchen_dining/167401334126918_2019207375612962__012_975699318704185.jpg,kitchen_dining,train,5
train/kitchen_dining/167401334126918_2019694092230957__003_1476179020924418.jpg,kitchen_dining,train,3
train/kitchen_dining/167401334126918_2019798758887157__004_36283860967894716.jpg,kitchen_dining,train,2
train/kitchen_dining/167401334126918_2019869718880061__002_26916337594653574.jpg,kitchen_dining,train,3
train/kitchen_dining/167401334126918_2019870938879939__007_26916356024651731.jpg,kitchen_dining,train,3
train/kitchen_dining/1692162830827333_26810667645216838__007_2461783167584214.jpg,kitchen_dining,train,4
train/kitchen_dining/1692162830827333_26812987678318168__003_27060577533578985.jpg,kitchen_dining,train,3
train/kitchen_dining/1692162830827333_26828259940124275__003_10232957812070255.jpg,kitchen_dining,train,4
train/kitchen_dining/1692162830827333_26832988226318113__009_35574648345482814.jpg,kitchen_dining,train,3
